jurisdiction,state,year,drug_type,deaths,crude_rate
Hawaii,Hawaii,2019,Fentanyl,20,1.4
Hawaii,Hawaii,2020,Meth,198,14.1
Hawaii,Hawaii,2020,Otheropioids,31,2.2
Hawaii,Hawaii,2020,Heroin,22,1.6
Hawaii,Hawaii,2020,Fentanyl,37,2.6
Hawaii,Hawaii,2021,Otheropioids,34,2.4
Hawaii,Hawaii,2021,Heroin,18,1.2
Hawaii,Hawaii,2021,Meth,180,12.5
Hawaii,Hawaii,2021,Fentanyl,53,3.7
Hawaii,Hawaii,2022,Fentanyl,79,5.5
Hawaii,Hawaii,2022,Heroin,11,0.8
Hawaii,Hawaii,2022,Meth,194,13.5
Hawaii,Hawaii,2022,Otheropioids,30,2.1
Arkansas,Arkansas,1999,Meth,13,0.5
Arkansas,Arkansas,1999,Otheropioids,16,0.6
Arkansas,Arkansas,2000,Meth,13,0.5
Arkansas,Arkansas,2000,Otheropioids,10,0.4
Arkansas,Arkansas,2001,Otheropioids,23,0.9
Arkansas,Arkansas,2002,Meth,13,0.5
Arkansas,Arkansas,2002,Fentanyl,24,0.9
Arkansas,Arkansas,2002,Otheropioids,63,2.3
Arkansas,Arkansas,2003,Otheropioids,74,2.7
Arkansas,Arkansas,2003,Fentanyl,26,1
Arkansas,Arkansas,2003,Meth,21,0.8
Arkansas,Arkansas,2004,Otheropioids,98,3.6
Arkansas,Arkansas,2004,Meth,17,0.6
Arkansas,Arkansas,2004,Fentanyl,30,1.1
Arkansas,Arkansas,2005,Fentanyl,26,0.9
Arkansas,Arkansas,2005,Meth,25,0.9
Arkansas,Arkansas,2005,Otheropioids,100,3.6
Arkansas,Arkansas,2006,Fentanyl,31,1.1
Arkansas,Arkansas,2006,Meth,25,0.9
Arkansas,Arkansas,2006,Otheropioids,120,4.3
Arkansas,Arkansas,2007,Fentanyl,27,0.9
Arkansas,Arkansas,2007,Meth,23,0.8
Arkansas,Arkansas,2007,Otheropioids,132,4.6
Arkansas,Arkansas,2008,Fentanyl,43,1.5
Arkansas,Arkansas,2008,Otheropioids,172,6
Arkansas,Arkansas,2008,Meth,26,0.9
Arkansas,Arkansas,2009,Meth,35,1.2
Arkansas,Arkansas,2009,Fentanyl,59,2
Arkansas,Arkansas,2009,Otheropioids,168,5.8
Arkansas,Arkansas,2010,Meth,31,1.1
Arkansas,Arkansas,2010,Otheropioids,148,5.1
Arkansas,Arkansas,2010,Fentanyl,57,2
Arkansas,Arkansas,2011,Otheropioids,143,4.9
Arkansas,Arkansas,2011,Fentanyl,29,1
Arkansas,Arkansas,2011,Meth,38,1.3
Arkansas,Arkansas,2012,Meth,42,1.4
Arkansas,Arkansas,2012,Fentanyl,20,0.7
Arkansas,Arkansas,2012,Otheropioids,151,5.1
Arkansas,Arkansas,2013,Meth,45,1.5
Arkansas,Arkansas,2013,Otheropioids,135,4.6
Arkansas,Arkansas,2013,Fentanyl,31,1
Arkansas,Arkansas,2014,Otheropioids,139,4.7
Arkansas,Arkansas,2014,Meth,59,2
Arkansas,Arkansas,2014,Fentanyl,32,1.1
Arkansas,Arkansas,2015,Fentanyl,44,1.5
Arkansas,Arkansas,2015,Otheropioids,160,5.4
Arkansas,Arkansas,2015,Meth,56,1.9
Arkansas,Arkansas,2016,Meth,70,2.3
Arkansas,Arkansas,2016,Heroin,13,0.4
Arkansas,Arkansas,2016,Fentanyl,38,1.3
Arkansas,Arkansas,2016,Otheropioids,132,4.4
Arkansas,Arkansas,2017,Meth,87,2.9
Arkansas,Arkansas,2017,Otheropioids,125,4.2
Arkansas,Arkansas,2017,Fentanyl,68,2.3
Arkansas,Arkansas,2017,Heroin,15,0.5
Arkansas,Arkansas,2018,Heroin,19,0.6
Arkansas,Arkansas,2018,Fentanyl,92,3.1
Arkansas,Arkansas,2018,Otheropioids,119,3.9
Arkansas,Arkansas,2018,Meth,118,3.9
Arkansas,Arkansas,2019,Heroin,33,1.1
Arkansas,Arkansas,2019,Otheropioids,98,3.2
Arkansas,Arkansas,2019,Meth,126,4.2
Arkansas,Arkansas,2019,Fentanyl,115,3.8
Arkansas,Arkansas,2020,Meth,232,7.7
Arkansas,Arkansas,2020,Otheropioids,105,3.5
Arkansas,Arkansas,2020,Heroin,21,0.7
Arkansas,Arkansas,2020,Fentanyl,195,6.4
Arkansas,Arkansas,2021,Heroin,12,0.4
Arkansas,Arkansas,2021,Otheropioids,111,3.7
Arkansas,Arkansas,2021,Meth,250,8.3
Arkansas,Arkansas,2021,Fentanyl,313,10.3
Arkansas,Arkansas,2022,Fentanyl,315,10.4
Arkansas,Arkansas,2022,Meth,259,8.6
Arkansas,Arkansas,2022,Otheropioids,116,3.8
Alaska,Alaska,1999,Otheropioids,13,2.1
Alaska,Alaska,2000,Otheropioids,24,3.8
Alaska,Alaska,2005,Otheropioids,15,2.2
Alaska,Alaska,2006,Otheropioids,24,3.6
Alaska,Alaska,2007,Otheropioids,12,1.8
Alaska,Alaska,2008,Fentanyl,13,1.9
Alaska,Alaska,2008,Otheropioids,73,10.6
Alaska,Alaska,2009,Fentanyl,22,3.1
Alaska,Alaska,2009,Meth,15,2.1
Alaska,Alaska,2009,Otheropioids,74,10.6
Alaska,Alaska,2010,Otheropioids,55,7.7
Alaska,Alaska,2010,Fentanyl,10,1.4
Alaska,Alaska,2011,Otheropioids,48,6.6
Alaska,Alaska,2011,Heroin,12,1.7
Alaska,Alaska,2011,Meth,18,2.5
Alaska,Alaska,2012,Meth,23,3.1
Alaska,Alaska,2012,Heroin,23,3.1
Alaska,Alaska,2012,Otheropioids,48,6.6
Alaska,Alaska,2013,Meth,22,3
Alaska,Alaska,2013,Heroin,24,3.3
Alaska,Alaska,2013,Otheropioids,46,6.3
Alaska,Alaska,2013,Fentanyl,12,1.6
Alaska,Alaska,2014,Otheropioids,47,6.4
Alaska,Alaska,2014,Meth,29,3.9
Alaska,Alaska,2014,Fentanyl,14,1.9
Alaska,Alaska,2014,Heroin,25,3.4
Alaska,Alaska,2015,Fentanyl,14,1.9
Alaska,Alaska,2015,Otheropioids,57,7.7
Alaska,Alaska,2015,Heroin,37,5
Alaska,Alaska,2015,Meth,27,3.7
Alaska,Alaska,2016,Meth,49,6.6
Alaska,Alaska,2016,Heroin,49,6.6
Alaska,Alaska,2016,Otheropioids,51,6.9
Alaska,Alaska,2017,Meth,66,8.9
Alaska,Alaska,2017,Otheropioids,51,6.9
Alaska,Alaska,2017,Fentanyl,37,5
Alaska,Alaska,2017,Heroin,36,4.9
Alaska,Alaska,2018,Heroin,29,3.9
Alaska,Alaska,2018,Fentanyl,18,2.4
Alaska,Alaska,2018,Otheropioids,38,5.2
Alaska,Alaska,2018,Meth,52,7.1
Alaska,Alaska,2019,Heroin,44,6
Alaska,Alaska,2019,Otheropioids,47,6.4
Alaska,Alaska,2019,Meth,64,8.7
Alaska,Alaska,2019,Fentanyl,24,3.3
Alaska,Alaska,2020,Meth,70,9.6
Alaska,Alaska,2020,Otheropioids,45,6.2
Alaska,Alaska,2020,Fentanyl,69,9.4
Alaska,Alaska,2020,Heroin,35,4.8
Alaska,Alaska,2021,Heroin,66,9
Alaska,Alaska,2021,Otheropioids,79,10.8
Alaska,Alaska,2021,Meth,165,22.5
Alaska,Alaska,2021,Fentanyl,153,20.9
Alaska,Alaska,2022,Fentanyl,161,22
Alaska,Alaska,2022,Otheropioids,54,7.4
Alaska,Alaska,2022,Heroin,39,5.3
Alaska,Alaska,2022,Meth,144,19.7
Montana,Montana,1999,Otheropioids,10,1.1
Montana,Montana,2001,Otheropioids,18,2
Montana,Montana,2002,Otheropioids,19,2.1
Montana,Montana,2003,Otheropioids,38,4.1
Montana,Montana,2004,Otheropioids,33,3.5
Montana,Montana,2005,Otheropioids,33,3.5
Montana,Montana,2006,Otheropioids,38,4
Montana,Montana,2007,Otheropioids,50,5.2
Montana,Montana,2008,Otheropioids,52,5.3
Montana,Montana,2008,Fentanyl,16,1.6
Montana,Montana,2009,Fentanyl,21,2.1
Montana,Montana,2009,Otheropioids,75,7.6
Montana,Montana,2010,Otheropioids,45,4.5
Montana,Montana,2010,Fentanyl,10,1
Montana,Montana,2011,Fentanyl,14,1.4
Montana,Montana,2011,Otheropioids,50,5
Montana,Montana,2012,Otheropioids,37,3.7
Montana,Montana,2012,Fentanyl,13,1.3
Montana,Montana,2013,Meth,16,1.6
Montana,Montana,2013,Otheropioids,53,5.2
Montana,Montana,2014,Otheropioids,37,3.6
Montana,Montana,2014,Fentanyl,14,1.4
Montana,Montana,2015,Otheropioids,32,3.1
Montana,Montana,2015,Meth,34,3.3
Montana,Montana,2016,Meth,24,2.3
Montana,Montana,2016,Otheropioids,19,1.8
Montana,Montana,2016,Fentanyl,14,1.3
Montana,Montana,2017,Meth,24,2.3
Montana,Montana,2017,Otheropioids,24,2.3
Montana,Montana,2018,Heroin,22,2.1
Montana,Montana,2018,Fentanyl,11,1
Montana,Montana,2018,Otheropioids,26,2.4
Montana,Montana,2018,Meth,32,3
Montana,Montana,2019,Meth,58,5.4
Montana,Montana,2019,Heroin,27,2.5
Montana,Montana,2019,Otheropioids,33,3.1
Montana,Montana,2019,Fentanyl,16,1.5
Montana,Montana,2020,Meth,66,6.1
Montana,Montana,2020,Otheropioids,39,3.6
Montana,Montana,2020,Heroin,30,2.8
Montana,Montana,2020,Fentanyl,30,2.8
Montana,Montana,2021,Otheropioids,32,2.9
Montana,Montana,2021,Meth,87,7.9
Montana,Montana,2021,Fentanyl,72,6.5
Montana,Montana,2021,Heroin,20,1.8
Montana,Montana,2022,Fentanyl,101,9.1
Montana,Montana,2022,Meth,91,8.2
Montana,Montana,2022,Otheropioids,42,3.8
New Hampshire,New Hampshire,1999,Otheropioids,18,1.5
New Hampshire,New Hampshire,2000,Otheropioids,15,1.2
New Hampshire,New Hampshire,2001,Otheropioids,29,2.3
New Hampshire,New Hampshire,2002,Otheropioids,45,3.5
New Hampshire,New Hampshire,2003,Otheropioids,53,4.1
New Hampshire,New Hampshire,2003,Fentanyl,11,0.9
New Hampshire,New Hampshire,2004,Otheropioids,52,4
New Hampshire,New Hampshire,2005,Fentanyl,11,0.8
New Hampshire,New Hampshire,2005,Otheropioids,66,5.1
New Hampshire,New Hampshire,2006,Otheropioids,69,5.3
New Hampshire,New Hampshire,2006,Fentanyl,14,1.1
New Hampshire,New Hampshire,2007,Fentanyl,16,1.2
New Hampshire,New Hampshire,2007,Otheropioids,109,8.3
New Hampshire,New Hampshire,2008,Fentanyl,14,1.1
New Hampshire,New Hampshire,2008,Heroin,11,0.8
New Hampshire,New Hampshire,2008,Otheropioids,66,5
New Hampshire,New Hampshire,2009,Heroin,24,1.8
New Hampshire,New Hampshire,2009,Fentanyl,22,1.7
New Hampshire,New Hampshire,2009,Otheropioids,82,6.2
New Hampshire,New Hampshire,2010,Otheropioids,81,6.2
New Hampshire,New Hampshire,2010,Heroin,13,1
New Hampshire,New Hampshire,2010,Fentanyl,22,1.7
New Hampshire,New Hampshire,2011,Heroin,42,3.2
New Hampshire,New Hampshire,2011,Fentanyl,27,2
New Hampshire,New Hampshire,2011,Otheropioids,91,6.9
New Hampshire,New Hampshire,2012,Otheropioids,73,5.5
New Hampshire,New Hampshire,2012,Heroin,39,3
New Hampshire,New Hampshire,2012,Fentanyl,24,1.8
New Hampshire,New Hampshire,2013,Otheropioids,71,5.4
New Hampshire,New Hampshire,2013,Heroin,67,5.1
New Hampshire,New Hampshire,2013,Fentanyl,30,2.3
New Hampshire,New Hampshire,2014,Otheropioids,103,7.8
New Hampshire,New Hampshire,2014,Heroin,98,7.4
New Hampshire,New Hampshire,2014,Fentanyl,151,11.4
New Hampshire,New Hampshire,2015,Otheropioids,80,6
New Hampshire,New Hampshire,2015,Fentanyl,285,21.4
New Hampshire,New Hampshire,2015,Heroin,78,5.9
New Hampshire,New Hampshire,2016,Otheropioids,89,6.7
New Hampshire,New Hampshire,2016,Meth,13,1
New Hampshire,New Hampshire,2016,Fentanyl,363,27.2
New Hampshire,New Hampshire,2016,Heroin,34,2.5
New Hampshire,New Hampshire,2017,Meth,26,1.9
New Hampshire,New Hampshire,2017,Otheropioids,62,4.6
New Hampshire,New Hampshire,2017,Fentanyl,374,27.9
New Hampshire,New Hampshire,2017,Heroin,28,2.1
New Hampshire,New Hampshire,2018,Heroin,12,0.9
New Hampshire,New Hampshire,2018,Fentanyl,386,28.5
New Hampshire,New Hampshire,2018,Otheropioids,43,3.2
New Hampshire,New Hampshire,2018,Meth,32,2.4
New Hampshire,New Hampshire,2019,Meth,59,4.3
New Hampshire,New Hampshire,2019,Otheropioids,45,3.3
New Hampshire,New Hampshire,2019,Fentanyl,343,25.2
New Hampshire,New Hampshire,2020,Meth,66,4.8
New Hampshire,New Hampshire,2020,Otheropioids,44,3.2
New Hampshire,New Hampshire,2020,Fentanyl,318,23.3
New Hampshire,New Hampshire,2021,Fentanyl,349,25.1
New Hampshire,New Hampshire,2021,Otheropioids,49,3.5
New Hampshire,New Hampshire,2021,Meth,70,5
New Hampshire,New Hampshire,2022,Fentanyl,416,29.9
New Hampshire,New Hampshire,2022,Meth,106,7.6
New Hampshire,New Hampshire,2022,Otheropioids,28,2
Rhode Island,Rhode Island,2000,Otheropioids,14,1.3
Rhode Island,Rhode Island,2001,Otheropioids,23,2.2
Rhode Island,Rhode Island,2002,Otheropioids,22,2.1
Rhode Island,Rhode Island,2003,Otheropioids,34,3.2
Rhode Island,Rhode Island,2004,Otheropioids,30,2.8
Rhode Island,Rhode Island,2004,Fentanyl,10,0.9
Rhode Island,Rhode Island,2005,Fentanyl,10,0.9
Rhode Island,Rhode Island,2005,Otheropioids,48,4.5
Rhode Island,Rhode Island,2006,Heroin,10,0.9
Rhode Island,Rhode Island,2006,Otheropioids,71,6.7
Rhode Island,Rhode Island,2007,Otheropioids,44,4.2
Rhode Island,Rhode Island,2008,Fentanyl,13,1.2
Rhode Island,Rhode Island,2008,Otheropioids,57,5.4
Rhode Island,Rhode Island,2009,Fentanyl,11,1
Rhode Island,Rhode Island,2009,Otheropioids,62,5.9
Rhode Island,Rhode Island,2010,Otheropioids,69,6.6
Rhode Island,Rhode Island,2010,Fentanyl,12,1.1
Rhode Island,Rhode Island,2011,Heroin,12,1.1
Rhode Island,Rhode Island,2011,Otheropioids,89,8.5
Rhode Island,Rhode Island,2012,Fentanyl,12,1.1
Rhode Island,Rhode Island,2012,Otheropioids,94,8.9
Rhode Island,Rhode Island,2012,Meth,10,1
Rhode Island,Rhode Island,2012,Heroin,30,2.9
Rhode Island,Rhode Island,2013,Otheropioids,102,9.7
Rhode Island,Rhode Island,2013,Heroin,65,6.2
Rhode Island,Rhode Island,2013,Fentanyl,32,3
Rhode Island,Rhode Island,2014,Otheropioids,88,8.3
Rhode Island,Rhode Island,2014,Heroin,66,6.3
Rhode Island,Rhode Island,2014,Fentanyl,82,7.8
Rhode Island,Rhode Island,2015,Fentanyl,137,13
Rhode Island,Rhode Island,2015,Otheropioids,122,11.5
Rhode Island,Rhode Island,2015,Heroin,45,4.3
Rhode Island,Rhode Island,2015,Meth,11,1
Rhode Island,Rhode Island,2016,Otheropioids,114,10.8
Rhode Island,Rhode Island,2016,Meth,10,0.9
Rhode Island,Rhode Island,2016,Heroin,25,2.4
Rhode Island,Rhode Island,2016,Fentanyl,182,17.2
Rhode Island,Rhode Island,2017,Meth,12,1.1
Rhode Island,Rhode Island,2017,Otheropioids,99,9.3
Rhode Island,Rhode Island,2017,Fentanyl,201,19
Rhode Island,Rhode Island,2017,Heroin,14,1.3
Rhode Island,Rhode Island,2018,Heroin,24,2.3
Rhode Island,Rhode Island,2018,Fentanyl,213,20.1
Rhode Island,Rhode Island,2018,Otheropioids,85,8
Rhode Island,Rhode Island,2018,Meth,15,1.4
Rhode Island,Rhode Island,2019,Meth,22,2.1
Rhode Island,Rhode Island,2019,Heroin,18,1.7
Rhode Island,Rhode Island,2019,Otheropioids,63,5.9
Rhode Island,Rhode Island,2019,Fentanyl,203,19.2
Rhode Island,Rhode Island,2020,Meth,38,3.6
Rhode Island,Rhode Island,2020,Otheropioids,87,8.2
Rhode Island,Rhode Island,2020,Fentanyl,292,27.6
Rhode Island,Rhode Island,2021,Fentanyl,343,31.3
Rhode Island,Rhode Island,2021,Otheropioids,85,7.8
Rhode Island,Rhode Island,2021,Meth,63,5.8
Rhode Island,Rhode Island,2022,Fentanyl,307,28
Rhode Island,Rhode Island,2022,Meth,39,3.6
Rhode Island,Rhode Island,2022,Otheropioids,66,6
Vermont,Vermont,2000,Otheropioids,16,2.6
Vermont,Vermont,2001,Otheropioids,21,3.4
Vermont,Vermont,2002,Otheropioids,24,3.9
Vermont,Vermont,2003,Otheropioids,39,6.3
Vermont,Vermont,2003,Fentanyl,10,1.6
Vermont,Vermont,2004,Fentanyl,11,1.8
Vermont,Vermont,2004,Otheropioids,28,4.5
Vermont,Vermont,2005,Otheropioids,31,5
Vermont,Vermont,2006,Otheropioids,47,7.5
Vermont,Vermont,2006,Fentanyl,15,2.4
Vermont,Vermont,2007,Fentanyl,15,2.4
Vermont,Vermont,2007,Otheropioids,38,6.1
Vermont,Vermont,2008,Fentanyl,14,2.2
Vermont,Vermont,2008,Otheropioids,42,6.7
Vermont,Vermont,2009,Otheropioids,32,5.1
Vermont,Vermont,2010,Otheropioids,36,5.8
Vermont,Vermont,2011,Fentanyl,12,1.9
Vermont,Vermont,2011,Otheropioids,37,5.9
Vermont,Vermont,2012,Otheropioids,39,6.2
Vermont,Vermont,2012,Heroin,10,1.6
Vermont,Vermont,2013,Otheropioids,45,7.2
Vermont,Vermont,2013,Heroin,20,3.2
Vermont,Vermont,2013,Fentanyl,17,2.7
Vermont,Vermont,2014,Otheropioids,26,4.1
Vermont,Vermont,2014,Heroin,33,5.3
Vermont,Vermont,2014,Fentanyl,21,3.4
Vermont,Vermont,2015,Otheropioids,32,5.1
Vermont,Vermont,2015,Fentanyl,33,5.3
Vermont,Vermont,2015,Heroin,33,5.3
Vermont,Vermont,2016,Otheropioids,35,5.6
Vermont,Vermont,2016,Heroin,45,7.2
Vermont,Vermont,2016,Fentanyl,53,8.5
Vermont,Vermont,2017,Otheropioids,40,6.4
Vermont,Vermont,2017,Fentanyl,77,12.3
Vermont,Vermont,2017,Heroin,41,6.6
Vermont,Vermont,2018,Heroin,68,10.9
Vermont,Vermont,2018,Fentanyl,106,16.9
Vermont,Vermont,2018,Otheropioids,27,4.3
Vermont,Vermont,2019,Heroin,40,6.4
Vermont,Vermont,2019,Otheropioids,29,4.6
Vermont,Vermont,2019,Fentanyl,100,16
Vermont,Vermont,2020,Meth,22,3.5
Vermont,Vermont,2020,Otheropioids,39,6.3
Vermont,Vermont,2020,Fentanyl,137,22
Vermont,Vermont,2020,Heroin,39,6.3
Vermont,Vermont,2021,Fentanyl,203,31.4
Vermont,Vermont,2021,Otheropioids,47,7.3
Vermont,Vermont,2021,Heroin,23,3.6
Vermont,Vermont,2021,Meth,30,4.6
Vermont,Vermont,2022,Fentanyl,226,35
Vermont,Vermont,2022,Meth,26,4
Vermont,Vermont,2022,Heroin,23,3.6
Vermont,Vermont,2022,Otheropioids,44,6.8
Nebraska,Nebraska,2001,Fentanyl,10,0.6
Nebraska,Nebraska,2001,Otheropioids,16,0.9
Nebraska,Nebraska,2002,Otheropioids,15,0.9
Nebraska,Nebraska,2003,Otheropioids,11,0.6
Nebraska,Nebraska,2004,Otheropioids,21,1.2
Nebraska,Nebraska,2005,Otheropioids,32,1.8
Nebraska,Nebraska,2006,Otheropioids,26,1.5
Nebraska,Nebraska,2007,Otheropioids,33,1.9
Nebraska,Nebraska,2008,Otheropioids,23,1.3
Nebraska,Nebraska,2009,Fentanyl,11,0.6
Nebraska,Nebraska,2009,Otheropioids,49,2.7
Nebraska,Nebraska,2010,Otheropioids,44,2.4
Nebraska,Nebraska,2010,Fentanyl,21,1.1
Nebraska,Nebraska,2011,Otheropioids,46,2.5
Nebraska,Nebraska,2011,Meth,15,0.8
Nebraska,Nebraska,2012,Meth,16,0.9
Nebraska,Nebraska,2012,Otheropioids,44,2.4
Nebraska,Nebraska,2012,Fentanyl,10,0.5
Nebraska,Nebraska,2013,Meth,12,0.6
Nebraska,Nebraska,2013,Otheropioids,36,1.9
Nebraska,Nebraska,2014,Otheropioids,37,2
Nebraska,Nebraska,2014,Meth,16,0.9
Nebraska,Nebraska,2014,Fentanyl,13,0.7
Nebraska,Nebraska,2015,Otheropioids,39,2.1
Nebraska,Nebraska,2015,Fentanyl,13,0.7
Nebraska,Nebraska,2015,Meth,27,1.4
Nebraska,Nebraska,2016,Meth,18,0.9
Nebraska,Nebraska,2016,Otheropioids,28,1.5
Nebraska,Nebraska,2016,Fentanyl,13,0.7
Nebraska,Nebraska,2017,Meth,38,2
Nebraska,Nebraska,2017,Otheropioids,37,1.9
Nebraska,Nebraska,2017,Fentanyl,25,1.3
Nebraska,Nebraska,2018,Fentanyl,26,1.3
Nebraska,Nebraska,2018,Otheropioids,41,2.1
Nebraska,Nebraska,2018,Meth,32,1.7
Nebraska,Nebraska,2019,Meth,51,2.6
Nebraska,Nebraska,2019,Heroin,15,0.8
Nebraska,Nebraska,2019,Otheropioids,39,2
Nebraska,Nebraska,2019,Fentanyl,27,1.4
Nebraska,Nebraska,2020,Meth,68,3.5
Nebraska,Nebraska,2020,Otheropioids,35,1.8
Nebraska,Nebraska,2020,Heroin,20,1
Nebraska,Nebraska,2020,Fentanyl,73,3.8
Nebraska,Nebraska,2021,Otheropioids,41,2.1
Nebraska,Nebraska,2021,Fentanyl,90,4.6
Nebraska,Nebraska,2021,Meth,62,3.2
Nebraska,Nebraska,2022,Fentanyl,101,5.1
Nebraska,Nebraska,2022,Meth,75,3.8
Nebraska,Nebraska,2022,Otheropioids,38,1.9
Iowa,Iowa,2001,Otheropioids,17,0.6
Iowa,Iowa,2001,Meth,10,0.3
Iowa,Iowa,2002,Otheropioids,23,0.8
Iowa,Iowa,2002,Fentanyl,10,0.3
Iowa,Iowa,2003,Otheropioids,21,0.7
Iowa,Iowa,2003,Meth,13,0.4
Iowa,Iowa,2003,Fentanyl,12,0.4
Iowa,Iowa,2004,Otheropioids,45,1.5
Iowa,Iowa,2004,Fentanyl,13,0.4
Iowa,Iowa,2005,Meth,15,0.5
Iowa,Iowa,2005,Otheropioids,53,1.8
Iowa,Iowa,2006,Meth,19,0.6
Iowa,Iowa,2006,Fentanyl,16,0.5
Iowa,Iowa,2006,Otheropioids,69,2.3
Iowa,Iowa,2007,Meth,12,0.4
Iowa,Iowa,2007,Fentanyl,18,0.6
Iowa,Iowa,2007,Otheropioids,85,2.8
Iowa,Iowa,2008,Otheropioids,98,3.2
Iowa,Iowa,2008,Fentanyl,25,0.8
Iowa,Iowa,2008,Heroin,10,0.3
Iowa,Iowa,2009,Meth,15,0.5
Iowa,Iowa,2009,Fentanyl,35,1.2
Iowa,Iowa,2009,Otheropioids,104,3.4
Iowa,Iowa,2010,Meth,25,0.8
Iowa,Iowa,2010,Otheropioids,105,3.4
Iowa,Iowa,2010,Fentanyl,43,1.4
Iowa,Iowa,2011,Otheropioids,118,3.9
Iowa,Iowa,2011,Fentanyl,29,0.9
Iowa,Iowa,2011,Heroin,14,0.5
Iowa,Iowa,2011,Meth,12,0.4
Iowa,Iowa,2012,Meth,29,0.9
Iowa,Iowa,2012,Heroin,14,0.5
Iowa,Iowa,2012,Otheropioids,132,4.3
Iowa,Iowa,2012,Fentanyl,36,1.2
Iowa,Iowa,2013,Otheropioids,125,4
Iowa,Iowa,2013,Meth,47,1.5
Iowa,Iowa,2013,Heroin,31,1
Iowa,Iowa,2013,Fentanyl,32,1
Iowa,Iowa,2014,Heroin,37,1.2
Iowa,Iowa,2014,Meth,38,1.2
Iowa,Iowa,2014,Otheropioids,93,3
Iowa,Iowa,2014,Fentanyl,29,0.9
Iowa,Iowa,2015,Otheropioids,92,2.9
Iowa,Iowa,2015,Fentanyl,44,1.4
Iowa,Iowa,2015,Meth,63,2
Iowa,Iowa,2015,Heroin,45,1.4
Iowa,Iowa,2016,Meth,80,2.6
Iowa,Iowa,2016,Fentanyl,58,1.9
Iowa,Iowa,2016,Heroin,47,1.5
Iowa,Iowa,2016,Otheropioids,92,2.9
Iowa,Iowa,2017,Meth,93,3
Iowa,Iowa,2017,Otheropioids,104,3.3
Iowa,Iowa,2017,Fentanyl,92,2.9
Iowa,Iowa,2017,Heroin,61,1.9
Iowa,Iowa,2018,Heroin,37,1.2
Iowa,Iowa,2018,Fentanyl,80,2.5
Iowa,Iowa,2018,Otheropioids,64,2
Iowa,Iowa,2018,Meth,97,3.1
Iowa,Iowa,2019,Heroin,45,1.4
Iowa,Iowa,2019,Otheropioids,60,1.9
Iowa,Iowa,2019,Meth,159,5
Iowa,Iowa,2019,Fentanyl,102,3.2
Iowa,Iowa,2020,Meth,166,5.2
Iowa,Iowa,2020,Otheropioids,64,2
Iowa,Iowa,2020,Heroin,55,1.7
Iowa,Iowa,2020,Fentanyl,172,5.4
Iowa,Iowa,2021,Otheropioids,80,2.5
Iowa,Iowa,2021,Heroin,39,1.2
Iowa,Iowa,2021,Meth,201,6.3
Iowa,Iowa,2021,Fentanyl,211,6.6
Iowa,Iowa,2022,Fentanyl,203,6.4
Iowa,Iowa,2022,Heroin,26,0.8
Iowa,Iowa,2022,Meth,208,6.5
Iowa,Iowa,2022,Otheropioids,57,1.8
Mississippi,Mississippi,2001,Otheropioids,20,0.7
Mississippi,Mississippi,2002,Otheropioids,19,0.7
Mississippi,Mississippi,2003,Otheropioids,22,0.8
Mississippi,Mississippi,2004,Otheropioids,20,0.7
Mississippi,Mississippi,2005,Otheropioids,33,1.1
Mississippi,Mississippi,2006,Otheropioids,49,1.7
Mississippi,Mississippi,2006,Fentanyl,11,0.4
Mississippi,Mississippi,2007,Fentanyl,22,0.8
Mississippi,Mississippi,2007,Otheropioids,71,2.4
Mississippi,Mississippi,2008,Otheropioids,71,2.4
Mississippi,Mississippi,2008,Fentanyl,34,1.2
Mississippi,Mississippi,2009,Fentanyl,31,1
Mississippi,Mississippi,2009,Otheropioids,60,2
Mississippi,Mississippi,2010,Otheropioids,70,2.4
Mississippi,Mississippi,2010,Fentanyl,25,0.8
Mississippi,Mississippi,2011,Otheropioids,58,1.9
Mississippi,Mississippi,2011,Fentanyl,18,0.6
Mississippi,Mississippi,2012,Otheropioids,79,2.6
Mississippi,Mississippi,2012,Fentanyl,20,0.7
Mississippi,Mississippi,2013,Meth,15,0.5
Mississippi,Mississippi,2013,Heroin,10,0.3
Mississippi,Mississippi,2013,Otheropioids,66,2.2
Mississippi,Mississippi,2013,Fentanyl,24,0.8
Mississippi,Mississippi,2014,Otheropioids,69,2.3
Mississippi,Mississippi,2014,Heroin,23,0.8
Mississippi,Mississippi,2014,Meth,23,0.8
Mississippi,Mississippi,2014,Fentanyl,24,0.8
Mississippi,Mississippi,2015,Otheropioids,80,2.7
Mississippi,Mississippi,2015,Fentanyl,35,1.2
Mississippi,Mississippi,2015,Heroin,38,1.3
Mississippi,Mississippi,2015,Meth,52,1.7
Mississippi,Mississippi,2016,Meth,56,1.9
Mississippi,Mississippi,2016,Fentanyl,45,1.5
Mississippi,Mississippi,2016,Heroin,33,1.1
Mississippi,Mississippi,2016,Otheropioids,103,3.4
Mississippi,Mississippi,2017,Meth,64,2.1
Mississippi,Mississippi,2017,Otheropioids,96,3.2
Mississippi,Mississippi,2017,Fentanyl,81,2.7
Mississippi,Mississippi,2017,Heroin,34,1.1
Mississippi,Mississippi,2018,Heroin,39,1.3
Mississippi,Mississippi,2018,Fentanyl,72,2.4
Mississippi,Mississippi,2018,Otheropioids,92,3.1
Mississippi,Mississippi,2018,Meth,95,3.2
Mississippi,Mississippi,2019,Meth,130,4.4
